EKG,T,,,,,
331,9644,,,,,
332,9654,,,,,
329,9664,,,,,
330,9674,,,,,
327,9684,,,,,
329,9696,,,,,
325,9706,,,,,
329,9716,,,,,
326,9726,,,,,
330,9737,,,,,
326,9747,,,,,
330,9757,,,,,
327,9768,,,,,
331,9779,,,,,
321,9789,,,,,
329,9799,,,,,
363,9809,,,,,
408,9820,,,,,
403,9831,,,,,
364,9841,,,,,
327,9851,,,,,
329,9862,,,,,
328,9872,,,,,
327,9882,,,,,
328,9892,,,,,
328,9904,,,,,
330,9914,,,,,
330,9924,,,,,
332,9934,,,,,
331,9945,,,,,
335,9955,,,,,
333,9966,,,,,
338,9976,,,,,
336,9987,,,,,
342,9997,,,,,
340,10007,,,,,
348,10018,,,,,
348,10031,,,,,
353,10042,,,,,
353,10053,,,,,
351,10064,,,,,
350,10076,,,,,
339,10087,,,,,
334,10099,,,,,
323,10110,,,,,
322,10122,,,,,
319,10133,,,,,
317,10144,,,,,
321,10156,,,,,
317,10168,,,,,
322,10179,,,,,
319,10190,,,,,
323,10202,,,,,
322,10213,,,,,
321,10224,,,,,
325,10236,,,,,
322,10248,,,,,
326,10259,,,,,
323,10270,,,,,
325,10281,,,,,
325,10293,,,,,
324,10305,,,,,
327,10316,,,,,
324,10328,,,,,
328,10339,,,,,
325,10350,,,,,
329,10362,,,,,
330,10374,,,,,
330,10385,,,,,
333,10396,,,,,
328,10407,,,,,
331,10419,,,,,
327,10431,,,,,
328,10442,,,,,
328,10454,,,,,
326,10465,,,,,
330,10476,,,,,
326,10487,,,,,
330,10500,,,,,
327,10511,,,,,
330,10522,,,,,
322,10533,,,,,
333,10545,,,,,
387,10556,,,,,
404,10568,,,,,
398,10579,,,,,
329,10591,,,,,
330,10602,,,,,
329,10613,,,,,
327,10625,,,,,
330,10637,,,,,
328,10648,,,,,
332,10659,,,,,
330,10671,,,,,
333,10682,,,,,
334,10694,,,,,
334,10705,,,,,
338,10717,,,,,
337,10728,,,,,
343,10739,,,,,
342,10750,,,,,
348,10763,,,,,
351,10774,,,,,
353,10785,,,,,
357,10797,,,,,
353,10808,,,,,
352,10819,,,,,
340,10831,,,,,
334,10843,,,,,
327,10854,,,,,
321,10865,,,,,
322,10876,,,,,
318,10888,,,,,
322,10900,,,,,
319,10911,,,,,
322,10923,,,,,
322,10934,,,,,
321,10945,,,,,
325,10956,,,,,
322,10969,,,,,
326,10980,,,,,
323,10991,,,,,
326,11002,,,,,
326,11014,,,,,
324,11025,,,,,
328,11037,,,,,
324,11048,,,,,
328,11060,,,,,
326,11071,,,,,
329,11082,,,,,
331,11095,,,,,
331,11106,,,,,
333,11117,,,,,
328,11128,,,,,
332,11140,,,,,
327,11151,,,,,
328,11163,,,,,
328,11174,,,,,
327,11186,,,,,
330,11197,,,,,
326,11208,,,,,
330,11219,,,,,
327,11232,,,,,
329,11243,,,,,
322,11254,,,,,
332,11266,,,,,
383,11277,,,,,
404,11288,,,,,
399,11300,,,,,
328,11312,,,,,
329,11323,,,,,
328,11334,,,,,
326,11345,,,,,
330,11357,,,,,
327,11369,,,,,
331,11380,,,,,
329,11392,,,,,
332,11403,,,,,
333,11414,,,,,
333,11426,,,,,
337,11438,,,,,
335,11449,,,,,
341,11460,,,,,
341,11471,,,,,
347,11483,,,,,
350,11495,,,,,
351,11506,,,,,
355,11517,,,,,
351,11529,,,,,
350,11540,,,,,
338,11551,,,,,
331,11564,,,,,
324,11575,,,,,
319,11586,,,,,
320,11597,,,,,
316,11609,,,,,
320,11620,,,,,
318,11632,,,,,
320,11643,,,,,
320,11655,,,,,
319,11666,,,,,
322,11677,,,,,
319,11688,,,,,
323,11701,,,,,
321,11712,,,,,
323,11723,,,,,
323,11735,,,,,
321,11746,,,,,
325,11757,,,,,
321,11769,,,,,
326,11781,,,,,
324,11792,,,,,
327,11803,,,,,
328,11814,,,,,
327,11827,,,,,
329,11838,,,,,
324,11849,,,,,
327,11860,,,,,
323,11872,,,,,
325,11883,,,,,
325,11895,,,,,
324,11907,,,,,
327,11918,,,,,
324,11929,,,,,
328,11940,,,,,
324,11952,,,,,
320,11964,,,,,
336,11975,,,,,
387,11986,,,,,
407,11998,,,,,
380,12009,,,,,
328,12020,,,,,
325,12033,,,,,
326,12044,,,,,
325,12055,,,,,
324,12066,,,,,
328,12078,,,,,
325,12089,,,,,
330,12101,,,,,
328,12112,,,,,
331,12124,,,,,
333,12135,,,,,
332,12146,,,,,
337,12158,,,,,
337,12170,,,,,
343,12181,,,,,
343,12192,,,,,
349,12204,,,,,
351,12215,,,,,
350,12227,,,,,
352,12238,,,,,
343,12250,,,,,
338,12261,,,,,
326,12272,,,,,
323,12283,,,,,
320,12296,,,,,
317,12307,,,,,
319,12318,,,,,
316,12329,,,,,
320,12341,,,,,
318,12352,,,,,
320,12364,,,,,
321,12376,,,,,
321,12387,,,,,
323,12398,,,,,
321,12409,,,,,
325,12421,,,,,
322,12433,,,,,
324,12444,,,,,
325,12455,,,,,
323,12467,,,,,
326,12478,,,,,
323,12489,,,,,
329,12502,,,,,
328,12513,,,,,
331,12524,,,,,
330,12535,,,,,
327,12547,,,,,
330,12559,,,,,
325,12570,,,,,
328,12581,,,,,
326,12593,,,,,
328,12604,,,,,
329,12615,,,,,
327,12627,,,,,
330,12639,,,,,
327,12650,,,,,
328,12661,,,,,
321,12673,,,,,
351,12684,,,,,
408,12696,,,,,
404,12707,,,,,
376,12719,,,,,
328,12730,,,,,
331,12741,,,,,
327,12752,,,,,
328,12765,,,,,
328,12776,,,,,
327,12787,,,,,
331,12798,,,,,
330,12810,,,,,
334,12821,,,,,
333,12833,,,,,
335,12845,,,,,
338,12856,,,,,
338,12867,,,,,
343,12878,,,,,
344,12891,,,,,
351,12902,,,,,
351,12913,,,,,
354,12924,,,,,
355,12936,,,,,
351,12947,,,,,
347,12959,,,,,
335,12971,,,,,
330,12982,,,,,
322,12993,,,,,
320,13004,,,,,
319,13016,,,,,
318,13028,,,,,
321,13039,,,,,
319,13050,,,,,
322,13062,,,,,
320,13073,,,,,
322,13084,,,,,
324,13096,,,,,
322,13108,,,,,
326,13119,,,,,
323,13130,,,,,
327,13142,,,,,
325,13153,,,,,
326,13165,,,,,
327,13176,,,,,
325,13188,,,,,
329,13199,,,,,
327,13210,,,,,
332,13221,,,,,
330,13234,,,,,
333,13245,,,,,
333,13256,,,,,
330,13267,,,,,
331,13279,,,,,
327,13291,,,,,
330,13302,,,,,
328,13314,,,,,
330,13325,,,,,
331,13336,,,,,
329,13347,,,,,
332,13360,,,,,
329,13371,,,,,
328,13382,,,,,
326,13393,,,,,
366,13405,,,,,
408,13416,,,,,
404,13428,,,,,
348,13440,,,,,
329,13451,,,,,
333,13462,,,,,
330,13473,,,,,
331,13485,,,,,
332,13497,,,,,
331,13508,,,,,
335,13519,,,,,
333,13531,,,,,
337,13542,,,,,
336,13553,,,,,
339,13565,,,,,
341,13577,,,,,
341,13588,,,,,
347,13599,,,,,
347,13611,,,,,
354,13623,,,,,
355,13634,,,,,
357,13645,,,,,
357,13657,,,,,
353,13668,,,,,
348,13679,,,,,
336,13691,,,,,
331,13703,,,,,
324,13714,,,,,
322,13725,,,,,
322,13736,,,,,
320,13748,,,,,
324,13760,,,,,
322,13771,,,,,
326,13783,,,,,
324,13794,,,,,
325,13805,,,,,
326,13816,,,,,
325,13829,,,,,
327,13840,,,,,
325,13851,,,,,
328,13862,,,,,
326,13874,,,,,
328,13885,,,,,
329,13897,,,,,
327,13908,,,,,
331,13920,,,,,
329,13931,,,,,
334,13942,,,,,
331,13954,,,,,
330,13966,,,,,
331,13977,,,,,
327,13988,,,,,
330,14000,,,,,
326,14011,,,,,
330,14023,,,,,
327,14034,,,,,
329,14046,,,,,
329,14057,,,,,
329,14068,,,,,
329,14080,,,,,
321,14092,,,,,
353,14103,,,,,
406,14114,,,,,
405,14126,,,,,
359,14137,,,,,
328,14148,,,,,
331,14160,,,,,
327,14172,,,,,
330,14183,,,,,
328,14194,,,,,
330,14205,,,,,
332,14217,,,,,
331,14229,,,,,
335,14240,,,,,
333,14252,,,,,
338,14263,,,,,
336,14274,,,,,
340,14285,,,,,
343,14298,,,,,
344,14309,,,,,
351,14320,,,,,
351,14331,,,,,
356,14343,,,,,
354,14355,,,,,
352,14366,,,,,
346,14377,,,,,
335,14389,,,,,
331,14400,,,,,
322,14411,,,,,
323,14424,,,,,
319,14435,,,,,
321,14446,,,,,
321,14457,,,,,
320,14469,,,,,
323,14480,,,,,
320,14492,,,,,
325,14503,,,,,
322,14515,,,,,
324,14526,,,,,
