EKG,T,,,,,
350,13371,,,,,
321,13382,,,,,
340,13393,,,,,
323,13405,,,,,
333,13416,,,,,
332,13428,,,,,
313,13440,,,,,
439,13451,,,,,
566,13462,,,,,
401,13473,,,,,
234,13485,,,,,
295,13497,,,,,
327,13508,,,,,
316,13519,,,,,
339,13531,,,,,
320,13542,,,,,
345,13553,,,,,
331,13565,,,,,
342,13577,,,,,
349,13588,,,,,
339,13599,,,,,
367,13611,,,,,
348,13623,,,,,
375,13634,,,,,
364,13645,,,,,
377,13657,,,,,
384,13668,,,,,
372,13679,,,,,
392,13691,,,,,
359,13703,,,,,
363,13714,,,,,
330,13725,,,,,
325,13736,,,,,
323,13748,,,,,
307,13760,,,,,
329,13771,,,,,
307,13783,,,,,
327,13794,,,,,
310,13805,,,,,
320,13816,,,,,
328,13829,,,,,
317,13840,,,,,
340,13851,,,,,
317,13862,,,,,
336,13874,,,,,
320,13885,,,,,
325,13897,,,,,
331,13908,,,,,
317,13920,,,,,
342,13931,,,,,
317,13942,,,,,
336,13954,,,,,
330,13966,,,,,
339,13977,,,,,
346,13988,,,,,
321,14000,,,,,
338,14011,,,,,
313,14023,,,,,
333,14034,,,,,
321,14046,,,,,
323,14057,,,,,
324,14068,,,,,
379,14080,,,,,
582,14092,,,,,
418,14103,,,,,
228,14114,,,,,
266,14126,,,,,
313,14137,,,,,
329,14148,,,,,
315,14160,,,,,
346,14172,,,,,
324,14183,,,,,
344,14194,,,,,
337,14205,,,,,
341,14217,,,,,
357,14229,,,,,
342,14240,,,,,
373,14252,,,,,
354,14263,,,,,
379,14274,,,,,
373,14285,,,,,
381,14298,,,,,
392,14309,,,,,
370,14320,,,,,
384,14331,,,,,
347,14343,,,,,
346,14355,,,,,
322,14366,,,,,
314,14377,,,,,
322,14389,,,,,
300,14400,,,,,
328,14411,,,,,
306,14424,,,,,
326,14435,,,,,
319,14446,,,,,
316,14457,,,,,
333,14469,,,,,
314,14480,,,,,
339,14492,,,,,
317,14503,,,,,
328,14515,,,,,
323,14526,,,,,
321,14537,,,,,
335,14548,,,,,
318,14561,,,,,
351,14572,,,,,
330,14583,,,,,
336,14595,,,,,
319,14606,,,,,
315,14617,,,,,
330,14629,,,,,
309,14641,,,,,
334,14652,,,,,
309,14663,,,,,
331,14674,,,,,
489,14686,,,,,
539,14698,,,,,
280,14709,,,,,
221,14721,,,,,
309,14732,,,,,
309,14743,,,,,
327,14755,,,,,
324,14767,,,,,
323,14778,,,,,
345,14789,,,,,
325,14800,,,,,
355,14812,,,,,
